Content ID,Reaction_type,Reaction_Year,Reaction_Month,Type,Category,Sentiment,Score
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2021,3,Gif,Tennis,negative,0.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021,2,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Scared,2021,3,Gif,Tennis,negative,15.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Scared,2020,7,Gif,Tennis,negative,15.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021,5,Gif,Tennis,negative,5.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020,11,Gif,Tennis,positive,60.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super love,2020,7,Gif,Tennis,positive,75.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Worried,2020,12,Gif,Tennis,negative,12.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super love,2020,9,Gif,Tennis,positive,75.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2020,7,Gif,Tennis,negative,5.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Want,2020,10,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2021,1,Gif,Tennis,positive,60.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Want,2021,2,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2020,12,Gif,Tennis,positive,45.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021,5,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Interested,2020,8,Gif,Tennis,positive,30.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020,10,Gif,Tennis,positive,60.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021,1,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2021,3,Gif,Tennis,positive,45.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2020,11,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020,6,Gif,Tennis,positive,60.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2020,12,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Super love,2021,2,Gif,Tennis,positive,75.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2021,3,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Dislike,2020,8,Gif,Tennis,negative,10.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Heart,2020,11,Gif,Tennis,positive,60.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021,5,Gif,Tennis,negative,5.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021,4,Gif,Tennis,negative,5.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2020,8,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020,9,Gif,Tennis,negative,0.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Intrigued,2021,4,Gif,Tennis,positive,45.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Cherish,2020,12,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Dislike,2020,12,Gif,Tennis,negative,10.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020,10,Gif,Tennis,negative,0.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Want,2020,12,Gif,Tennis,positive,70.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Peeking,2021,1,Gif,Tennis,neutral,35.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Hate,2021,5,Gif,Tennis,negative,5.0
0be59876-d70c-486c-8e0b-a06bef7a2cd6,Disgust,2020,7,Gif,Tennis,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,,2020,7,Video,Food,,
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Love,2021,1,Video,Food,positive,65.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2020,10,Video,Food,negative,12.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2021,2,Video,Food,negative,12.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2021,1,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2020,12,Video,Food,neutral,35.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021,5,Video,Food,neutral,20.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Worried,2020,10,Video,Food,negative,12.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021,2,Video,Food,neutral,20.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2020,10,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2020,8,Video,Food,neutral,35.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020,12,Video,Food,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020,11,Video,Food,negative,15.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020,8,Video,Food,negative,15.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2021,1,Video,Food,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Adore,2021,2,Video,Food,positive,72.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Dislike,2020,9,Video,Food,negative,10.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020,11,Video,Food,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Love,2020,10,Video,Food,positive,65.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020,11,Video,Food,positive,60.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Love,2021,5,Video,Food,positive,65.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021,3,Video,Food,neutral,35.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2021,6,Video,Food,positive,45.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2020,7,Video,Food,positive,45.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2021,4,Video,Food,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020,10,Video,Food,positive,50.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2020,9,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Dislike,2021,2,Video,Food,negative,10.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020,12,Video,Food,positive,60.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2021,6,Video,Food,positive,60.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Dislike,2021,5,Video,Food,negative,10.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2021,2,Video,Food,positive,45.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Adore,2020,8,Video,Food,positive,72.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Indifferent,2021,1,Video,Food,neutral,20.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2020,8,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Disgust,2020,10,Video,Food,negative,0.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021,3,Video,Food,neutral,35.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2021,2,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Heart,2020,8,Video,Food,positive,60.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2021,1,Video,Food,negative,15.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Interested,2020,10,Video,Food,positive,30.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2021,2,Video,Food,negative,15.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2021,6,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020,10,Video,Food,positive,50.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Super love,2020,11,Video,Food,positive,75.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Intrigued,2020,8,Video,Food,positive,45.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Scared,2020,10,Video,Food,negative,15.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Peeking,2021,4,Video,Food,neutral,35.0
81abd65a-3b76-4574-a0a7-db6bf7184ae2,Like,2020,9,Video,Food,positive,50.0
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,,2020,7,Audio,Travel,,
e6ee2244-9382-49a9-8cbf-fa54aaaa2392,Intrigued,2021,3,Audio,Travel,positive,45.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,,2021,2,Gif,Fitness,,
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Interested,2020,10,Gif,Fitness,positive,30.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Like,2021,2,Gif,Fitness,positive,50.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Disgust,2021,2,Gif,Fitness,negative,0.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Interested,2021,4,Gif,Fitness,positive,30.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Worried,2020,6,Gif,Fitness,negative,12.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Worried,2020,10,Gif,Fitness,negative,12.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Indifferent,2021,6,Gif,Fitness,neutral,20.0
7ffd0a82-4a0a-4527-a4d6-e251b756bac7,Cherish,2020,8,Gif,Fitness,positive,70.0
f332d362-dc48-46c2-a64b-641157c0987e,,2021,5,Gif,Soccer,,
f332d362-dc48-46c2-a64b-641157c0987e,Adore,2020,7,Gif,Soccer,positive,72.0
f332d362-dc48-46c2-a64b-641157c0987e,Interested,2020,12,Gif,Soccer,positive,30.0
f332d362-dc48-46c2-a64b-641157c0987e,Want,2020,8,Gif,Soccer,positive,70.0
f332d362-dc48-46c2-a64b-641157c0987e,Indifferent,2021,5,Gif,Soccer,neutral,20.0
f332d362-dc48-46c2-a64b-641157c0987e,Indifferent,2021,2,Gif,Soccer,neutral,20.0
f332d362-dc48-46c2-a64b-641157c0987e,Disgust,2021,2,Gif,Soccer,negative,0.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,,2020,12,Video,Public speaking,,
a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020,9,Video,Public speaking,negative,5.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Worried,2020,10,Video,Public speaking,negative,12.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Interested,2020,11,Video,Public speaking,positive,30.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2020,10,Video,Public speaking,negative,15.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2021,1,Video,Public speaking,negative,5.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020,9,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2021,1,Video,Public speaking,negative,5.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Worried,2020,9,Video,Public speaking,negative,12.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Love,2020,11,Video,Public speaking,positive,65.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Like,2020,9,Video,Public speaking,positive,50.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Indifferent,2021,2,Video,Public speaking,neutral,20.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2021,4,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Love,2021,1,Video,Public speaking,positive,65.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Dislike,2020,11,Video,Public speaking,negative,10.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Heart,2021,3,Video,Public speaking,positive,60.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020,9,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Dislike,2020,7,Video,Public speaking,negative,10.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020,6,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021,1,Video,Public speaking,positive,72.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Cherish,2020,6,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021,5,Video,Public speaking,positive,72.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2021,3,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Want,2020,10,Video,Public speaking,positive,70.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Adore,2021,4,Video,Public speaking,positive,72.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020,11,Video,Public speaking,negative,5.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2021,6,Video,Public speaking,negative,0.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Peeking,2021,5,Video,Public speaking,neutral,35.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Hate,2020,9,Video,Public speaking,negative,5.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Super love,2020,10,Video,Public speaking,positive,75.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2020,10,Video,Public speaking,negative,15.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2021,1,Video,Public speaking,negative,15.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2020,12,Video,Public speaking,negative,0.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Disgust,2021,6,Video,Public speaking,negative,0.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Scared,2021,5,Video,Public speaking,negative,15.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Intrigued,2020,11,Video,Public speaking,positive,45.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Super love,2021,5,Video,Public speaking,positive,75.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Interested,2020,8,Video,Public speaking,positive,30.0
a2e93b29-9259-4092-a4d7-62d5e823bb74,Intrigued,2020,12,Video,Public speaking,positive,45.0
9b3a6d30-48e8-476c-82be-9031524bd04d,,2020,7,Video,Food,,
9b3a6d30-48e8-476c-82be-9031524bd04d,Disgust,2020,11,Video,Food,negative,0.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Hate,2020,10,Video,Food,negative,5.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Cherish,2021,5,Video,Food,positive,70.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Hate,2021,1,Video,Food,negative,5.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Scared,2021,2,Video,Food,negative,15.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Intrigued,2020,7,Video,Food,positive,45.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Worried,2021,6,Video,Food,negative,12.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Want,2021,3,Video,Food,positive,70.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Cherish,2021,5,Video,Food,positive,70.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Scared,2020,8,Video,Food,negative,15.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2021,6,Video,Food,positive,50.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Disgust,2021,1,Video,Food,negative,0.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Dislike,2021,5,Video,Food,negative,10.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Interested,2020,7,Video,Food,positive,30.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Adore,2020,11,Video,Food,positive,72.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2020,8,Video,Food,positive,50.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Dislike,2020,7,Video,Food,negative,10.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Scared,2020,10,Video,Food,negative,15.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Indifferent,2021,2,Video,Food,neutral,20.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Indifferent,2020,11,Video,Food,neutral,20.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Interested,2020,7,Video,Food,positive,30.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Like,2021,5,Video,Food,positive,50.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Super love,2020,11,Video,Food,positive,75.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Worried,2021,2,Video,Food,negative,12.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Intrigued,2020,8,Video,Food,positive,45.0
9b3a6d30-48e8-476c-82be-9031524bd04d,Super love,2020,9,Video,Food,positive,75.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,,2021,3,Video,Tennis,,
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Adore,2021,5,Video,Tennis,positive,72.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Peeking,2021,2,Video,Tennis,neutral,35.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2021,4,Video,Tennis,negative,0.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Worried,2021,4,Video,Tennis,negative,12.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Worried,2021,4,Video,Tennis,negative,12.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020,12,Video,Tennis,negative,0.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Heart,2021,3,Video,Tennis,positive,60.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2020,10,Video,Tennis,negative,5.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020,11,Video,Tennis,positive,50.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2021,6,Video,Tennis,negative,15.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021,2,Video,Tennis,negative,5.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2021,5,Video,Tennis,positive,65.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2020,11,Video,Tennis,negative,15.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020,7,Video,Tennis,positive,70.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2020,8,Video,Tennis,positive,65.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020,9,Video,Tennis,negative,10.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020,8,Video,Tennis,positive,50.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020,8,Video,Tennis,positive,70.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2020,7,Video,Tennis,positive,50.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Heart,2020,7,Video,Tennis,positive,60.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2021,5,Video,Tennis,negative,15.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2021,5,Video,Tennis,positive,65.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021,2,Video,Tennis,negative,5.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020,8,Video,Tennis,positive,45.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2020,9,Video,Tennis,positive,70.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021,3,Video,Tennis,negative,5.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020,7,Video,Tennis,negative,10.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Super love,2021,1,Video,Tennis,positive,75.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Want,2021,4,Video,Tennis,positive,70.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Like,2021,4,Video,Tennis,positive,50.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Indifferent,2021,2,Video,Tennis,neutral,20.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020,10,Video,Tennis,negative,0.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Interested,2020,11,Video,Tennis,positive,30.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Dislike,2020,12,Video,Tennis,negative,10.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Indifferent,2021,3,Video,Tennis,neutral,20.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020,8,Video,Tennis,positive,45.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Intrigued,2020,9,Video,Tennis,positive,45.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Scared,2020,12,Video,Tennis,negative,15.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Adore,2021,5,Video,Tennis,positive,72.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Peeking,2020,10,Video,Tennis,neutral,35.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Disgust,2020,8,Video,Tennis,negative,0.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Cherish,2021,5,Video,Tennis,positive,70.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Love,2020,11,Video,Tennis,positive,65.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Super love,2021,4,Video,Tennis,positive,75.0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,Hate,2021,5,Video,Tennis,negative,5.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,,2020,12,Gif,Soccer,,
baa2db00-81ba-4c34-b17d-dd950bfa133b,Worried,2020,10,Gif,Soccer,negative,12.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Intrigued,2021,4,Gif,Soccer,positive,45.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Dislike,2020,6,Gif,Soccer,negative,10.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Hate,2020,9,Gif,Soccer,negative,5.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2020,9,Gif,Soccer,negative,0.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2020,8,Gif,Soccer,negative,0.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2021,5,Gif,Soccer,positive,70.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Indifferent,2021,4,Gif,Soccer,neutral,20.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020,9,Gif,Soccer,positive,70.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Scared,2020,8,Gif,Soccer,negative,15.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Indifferent,2020,12,Gif,Soccer,neutral,20.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2021,5,Gif,Soccer,positive,65.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2021,6,Gif,Soccer,positive,65.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020,9,Gif,Soccer,positive,70.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Dislike,2020,8,Gif,Soccer,negative,10.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2020,12,Gif,Soccer,positive,50.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Hate,2021,5,Gif,Soccer,negative,5.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Worried,2021,1,Gif,Soccer,negative,12.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Super love,2020,10,Gif,Soccer,positive,75.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Heart,2021,6,Gif,Soccer,positive,60.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Interested,2020,12,Gif,Soccer,positive,30.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Scared,2020,7,Gif,Soccer,negative,15.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2021,2,Gif,Soccer,positive,50.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Cherish,2020,12,Gif,Soccer,positive,70.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Love,2020,9,Gif,Soccer,positive,65.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Want,2021,1,Gif,Soccer,positive,70.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Like,2020,11,Gif,Soccer,positive,50.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Disgust,2021,3,Gif,Soccer,negative,0.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Heart,2021,5,Gif,Soccer,positive,60.0
baa2db00-81ba-4c34-b17d-dd950bfa133b,Super love,2021,6,Gif,Soccer,positive,75.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,,2021,5,Gif,Soccer,,
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Super love,2020,8,Gif,Soccer,positive,75.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Hate,2021,4,Gif,Soccer,negative,5.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Disgust,2020,12,Gif,Soccer,negative,0.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Indifferent,2020,8,Gif,Soccer,neutral,20.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Like,2020,10,Gif,Soccer,positive,50.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Like,2021,3,Gif,Soccer,positive,50.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Disgust,2021,3,Gif,Soccer,negative,0.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Peeking,2021,1,Gif,Soccer,neutral,35.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Peeking,2021,5,Gif,Soccer,neutral,35.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Interested,2021,4,Gif,Soccer,positive,30.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Indifferent,2021,4,Gif,Soccer,neutral,20.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Indifferent,2021,3,Gif,Soccer,neutral,20.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Adore,2020,9,Gif,Soccer,positive,72.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Interested,2021,2,Gif,Soccer,positive,30.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Scared,2021,5,Gif,Soccer,negative,15.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Super love,2021,4,Gif,Soccer,positive,75.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Dislike,2021,2,Gif,Soccer,negative,10.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Disgust,2020,10,Gif,Soccer,negative,0.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Peeking,2021,5,Gif,Soccer,neutral,35.0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,Intrigued,2021,1,Gif,Soccer,positive,45.0
